split,image_id,image_path,width,height,label_path,num_objects,class_ids,annotation_format
train,20231031_093511_jpg.rf.ee45130ed3f6ebda04e28aa4dbc36ec1.jpg,E:\project\orangefruitnet\train\images\20231031_093511_jpg.rf.ee45130ed3f6ebda04e28aa4dbc36ec1.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_093511_jpg.rf.ee45130ed3f6ebda04e28aa4dbc36ec1.txt,206,"[1, 2]",YOLO
train,20231031_093530_jpg.rf.8dafee27b4a8db9625b8b0bad5540298.jpg,E:\project\orangefruitnet\train\images\20231031_093530_jpg.rf.8dafee27b4a8db9625b8b0bad5540298.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_093530_jpg.rf.8dafee27b4a8db9625b8b0bad5540298.txt,162,"[1, 2]",YOLO
train,20231031_093538_jpg.rf.e94c508e94f1b9398394c722bbb77f02.jpg,E:\project\orangefruitnet\train\images\20231031_093538_jpg.rf.e94c508e94f1b9398394c722bbb77f02.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_093538_jpg.rf.e94c508e94f1b9398394c722bbb77f02.txt,214,"[1, 2]",YOLO
train,20231031_093547_jpg.rf.86a93b773d8ef954b5e763ccdc34c7df.jpg,E:\project\orangefruitnet\train\images\20231031_093547_jpg.rf.86a93b773d8ef954b5e763ccdc34c7df.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_093547_jpg.rf.86a93b773d8ef954b5e763ccdc34c7df.txt,61,"[1, 2]",YOLO
train,20231031_093558_jpg.rf.f882faf1222aad7efdb172453fc1c657.jpg,E:\project\orangefruitnet\train\images\20231031_093558_jpg.rf.f882faf1222aad7efdb172453fc1c657.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_093558_jpg.rf.f882faf1222aad7efdb172453fc1c657.txt,189,"[1, 2]",YOLO
train,20231031_093603_jpg.rf.b0b83a0966f930c7ebbb0cda79748876.jpg,E:\project\orangefruitnet\train\images\20231031_093603_jpg.rf.b0b83a0966f930c7ebbb0cda79748876.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_093603_jpg.rf.b0b83a0966f930c7ebbb0cda79748876.txt,62,"[1, 2]",YOLO
train,20231031_093711_jpg.rf.df1e9ab1b87bc31ab164b7b9f12e64a9.jpg,E:\project\orangefruitnet\train\images\20231031_093711_jpg.rf.df1e9ab1b87bc31ab164b7b9f12e64a9.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_093711_jpg.rf.df1e9ab1b87bc31ab164b7b9f12e64a9.txt,114,"[1, 2]",YOLO
train,20231031_093720_jpg.rf.342441ed48a047f6261cddd88c5f8e78.jpg,E:\project\orangefruitnet\train\images\20231031_093720_jpg.rf.342441ed48a047f6261cddd88c5f8e78.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_093720_jpg.rf.342441ed48a047f6261cddd88c5f8e78.txt,154,[1],YOLO
train,20231031_093812_jpg.rf.3d2a514818a165cbe0f706593a6ee5f4.jpg,E:\project\orangefruitnet\train\images\20231031_093812_jpg.rf.3d2a514818a165cbe0f706593a6ee5f4.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_093812_jpg.rf.3d2a514818a165cbe0f706593a6ee5f4.txt,0,[],YOLO
train,20231031_093818_jpg.rf.80f1b0617b0f90d94aeefe9a92a844ce.jpg,E:\project\orangefruitnet\train\images\20231031_093818_jpg.rf.80f1b0617b0f90d94aeefe9a92a844ce.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_093818_jpg.rf.80f1b0617b0f90d94aeefe9a92a844ce.txt,57,[1],YOLO
train,20231031_094041_jpg.rf.f308478c9bdf08635e78434925c4c814.jpg,E:\project\orangefruitnet\train\images\20231031_094041_jpg.rf.f308478c9bdf08635e78434925c4c814.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094041_jpg.rf.f308478c9bdf08635e78434925c4c814.txt,265,"[1, 2]",YOLO
train,20231031_094053_jpg.rf.0f9983a6299fd0b0bde8cd6009e00e53.jpg,E:\project\orangefruitnet\train\images\20231031_094053_jpg.rf.0f9983a6299fd0b0bde8cd6009e00e53.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094053_jpg.rf.0f9983a6299fd0b0bde8cd6009e00e53.txt,15,"[1, 2]",YOLO
train,20231031_094255_jpg.rf.48dd1b937a621284db045d69ec9b14b6.jpg,E:\project\orangefruitnet\train\images\20231031_094255_jpg.rf.48dd1b937a621284db045d69ec9b14b6.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094255_jpg.rf.48dd1b937a621284db045d69ec9b14b6.txt,48,[1],YOLO
train,20231031_094317_jpg.rf.5cbce68a51f4c223c62c12dd8716c93d.jpg,E:\project\orangefruitnet\train\images\20231031_094317_jpg.rf.5cbce68a51f4c223c62c12dd8716c93d.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094317_jpg.rf.5cbce68a51f4c223c62c12dd8716c93d.txt,175,"[1, 2]",YOLO
train,20231031_094331_jpg.rf.74d47d469a0adbd1322af818a1317cb4.jpg,E:\project\orangefruitnet\train\images\20231031_094331_jpg.rf.74d47d469a0adbd1322af818a1317cb4.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094331_jpg.rf.74d47d469a0adbd1322af818a1317cb4.txt,164,"[1, 2]",YOLO
train,20231031_094348_jpg.rf.a424509e263457f4f7f47d9a5d8e8d26.jpg,E:\project\orangefruitnet\train\images\20231031_094348_jpg.rf.a424509e263457f4f7f47d9a5d8e8d26.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094348_jpg.rf.a424509e263457f4f7f47d9a5d8e8d26.txt,96,"[1, 2]",YOLO
train,20231031_094353_jpg.rf.10af00d4fc8873b11c6101f47f9cdeb3.jpg,E:\project\orangefruitnet\train\images\20231031_094353_jpg.rf.10af00d4fc8873b11c6101f47f9cdeb3.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094353_jpg.rf.10af00d4fc8873b11c6101f47f9cdeb3.txt,119,[1],YOLO
train,20231031_094401_jpg.rf.9472719f532cb1646a5c8d197d98c851.jpg,E:\project\orangefruitnet\train\images\20231031_094401_jpg.rf.9472719f532cb1646a5c8d197d98c851.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094401_jpg.rf.9472719f532cb1646a5c8d197d98c851.txt,81,"[1, 2]",YOLO
train,20231031_094406_jpg.rf.e3dc41b4a92de6ccbcd6f6d9902cdffa.jpg,E:\project\orangefruitnet\train\images\20231031_094406_jpg.rf.e3dc41b4a92de6ccbcd6f6d9902cdffa.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094406_jpg.rf.e3dc41b4a92de6ccbcd6f6d9902cdffa.txt,137,"[1, 2]",YOLO
train,20231031_094434_jpg.rf.afa54e50765ce9641e5fc81d71c45237.jpg,E:\project\orangefruitnet\train\images\20231031_094434_jpg.rf.afa54e50765ce9641e5fc81d71c45237.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094434_jpg.rf.afa54e50765ce9641e5fc81d71c45237.txt,54,"[1, 2]",YOLO
train,20231031_094440_jpg.rf.eafdd164998af67de99de4de2ecb5dbf.jpg,E:\project\orangefruitnet\train\images\20231031_094440_jpg.rf.eafdd164998af67de99de4de2ecb5dbf.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094440_jpg.rf.eafdd164998af67de99de4de2ecb5dbf.txt,79,"[1, 2]",YOLO
train,20231031_094447_jpg.rf.670c0a5ec861018dc042eefcfe65ccbc.jpg,E:\project\orangefruitnet\train\images\20231031_094447_jpg.rf.670c0a5ec861018dc042eefcfe65ccbc.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094447_jpg.rf.670c0a5ec861018dc042eefcfe65ccbc.txt,84,"[1, 2]",YOLO
train,20231031_094532_jpg.rf.3c6163d6c029f848a87de2ebb2239242.jpg,E:\project\orangefruitnet\train\images\20231031_094532_jpg.rf.3c6163d6c029f848a87de2ebb2239242.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094532_jpg.rf.3c6163d6c029f848a87de2ebb2239242.txt,148,"[1, 2]",YOLO
train,20231031_094537_jpg.rf.a41e26fb759d261497e59d8d83a952d9.jpg,E:\project\orangefruitnet\train\images\20231031_094537_jpg.rf.a41e26fb759d261497e59d8d83a952d9.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094537_jpg.rf.a41e26fb759d261497e59d8d83a952d9.txt,126,"[1, 2]",YOLO
train,20231031_094544_jpg.rf.613966a880384d30a7c196891ffcaa89.jpg,E:\project\orangefruitnet\train\images\20231031_094544_jpg.rf.613966a880384d30a7c196891ffcaa89.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094544_jpg.rf.613966a880384d30a7c196891ffcaa89.txt,65,"[1, 2]",YOLO
train,20231031_094554_jpg.rf.682f96c2ba5006b76f690fa75fd8a76f.jpg,E:\project\orangefruitnet\train\images\20231031_094554_jpg.rf.682f96c2ba5006b76f690fa75fd8a76f.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094554_jpg.rf.682f96c2ba5006b76f690fa75fd8a76f.txt,45,"[1, 2]",YOLO
train,20231031_094610_jpg.rf.1485bec50a2cbeb19ca25246cfbd047c.jpg,E:\project\orangefruitnet\train\images\20231031_094610_jpg.rf.1485bec50a2cbeb19ca25246cfbd047c.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094610_jpg.rf.1485bec50a2cbeb19ca25246cfbd047c.txt,201,"[1, 2]",YOLO
train,20231031_094623_jpg.rf.49fd3986a02bb4fb016f8d5d02a1f26f.jpg,E:\project\orangefruitnet\train\images\20231031_094623_jpg.rf.49fd3986a02bb4fb016f8d5d02a1f26f.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094623_jpg.rf.49fd3986a02bb4fb016f8d5d02a1f26f.txt,100,[1],YOLO
train,20231031_094629_jpg.rf.a18d77dd9617f25715cb81d9afcb2534.jpg,E:\project\orangefruitnet\train\images\20231031_094629_jpg.rf.a18d77dd9617f25715cb81d9afcb2534.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094629_jpg.rf.a18d77dd9617f25715cb81d9afcb2534.txt,158,"[1, 2]",YOLO
train,20231031_094637_jpg.rf.3e495876959fa754cdaf9df4543d06e7.jpg,E:\project\orangefruitnet\train\images\20231031_094637_jpg.rf.3e495876959fa754cdaf9df4543d06e7.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094637_jpg.rf.3e495876959fa754cdaf9df4543d06e7.txt,246,"[1, 2]",YOLO
train,20231031_094702_jpg.rf.97ad9173ecedd48644b8c70be7b8add5.jpg,E:\project\orangefruitnet\train\images\20231031_094702_jpg.rf.97ad9173ecedd48644b8c70be7b8add5.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094702_jpg.rf.97ad9173ecedd48644b8c70be7b8add5.txt,60,[1],YOLO
train,20231031_094733_jpg.rf.e63aebb0d3186e8c7c2628fbd4e21043.jpg,E:\project\orangefruitnet\train\images\20231031_094733_jpg.rf.e63aebb0d3186e8c7c2628fbd4e21043.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094733_jpg.rf.e63aebb0d3186e8c7c2628fbd4e21043.txt,144,"[1, 2]",YOLO
train,20231031_094753_jpg.rf.67805ebc513dda8ec2ca3891e0b277d4.jpg,E:\project\orangefruitnet\train\images\20231031_094753_jpg.rf.67805ebc513dda8ec2ca3891e0b277d4.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094753_jpg.rf.67805ebc513dda8ec2ca3891e0b277d4.txt,120,[1],YOLO
train,20231031_094848_jpg.rf.18a5e1cf89a04f3a1a975984b31c4afe.jpg,E:\project\orangefruitnet\train\images\20231031_094848_jpg.rf.18a5e1cf89a04f3a1a975984b31c4afe.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094848_jpg.rf.18a5e1cf89a04f3a1a975984b31c4afe.txt,73,"[1, 2]",YOLO
train,20231031_094928_jpg.rf.8348daa459625c81a5f709581bb5f05a.jpg,E:\project\orangefruitnet\train\images\20231031_094928_jpg.rf.8348daa459625c81a5f709581bb5f05a.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094928_jpg.rf.8348daa459625c81a5f709581bb5f05a.txt,83,"[1, 2]",YOLO
train,20231031_094938_jpg.rf.5065757cf4ed48939827ec407df21278.jpg,E:\project\orangefruitnet\train\images\20231031_094938_jpg.rf.5065757cf4ed48939827ec407df21278.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094938_jpg.rf.5065757cf4ed48939827ec407df21278.txt,120,"[1, 2]",YOLO
train,20231031_094959_jpg.rf.03260bcefa8b3de014cda94a779d643a.jpg,E:\project\orangefruitnet\train\images\20231031_094959_jpg.rf.03260bcefa8b3de014cda94a779d643a.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_094959_jpg.rf.03260bcefa8b3de014cda94a779d643a.txt,95,"[1, 2]",YOLO
train,20231031_095009_jpg.rf.a0c461f256d831df5274641f56044406.jpg,E:\project\orangefruitnet\train\images\20231031_095009_jpg.rf.a0c461f256d831df5274641f56044406.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_095009_jpg.rf.a0c461f256d831df5274641f56044406.txt,172,"[1, 2]",YOLO
train,20231031_095013_jpg.rf.ce36e5f46c8a45fc34b1f35603eb5510.jpg,E:\project\orangefruitnet\train\images\20231031_095013_jpg.rf.ce36e5f46c8a45fc34b1f35603eb5510.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_095013_jpg.rf.ce36e5f46c8a45fc34b1f35603eb5510.txt,110,"[1, 2]",YOLO
train,20231031_095039_jpg.rf.080f04ea07460f8b20b68033172b1eb2.jpg,E:\project\orangefruitnet\train\images\20231031_095039_jpg.rf.080f04ea07460f8b20b68033172b1eb2.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_095039_jpg.rf.080f04ea07460f8b20b68033172b1eb2.txt,98,"[1, 2]",YOLO
train,20231031_095052_jpg.rf.bfcb2ec38a336d55cbd41633782e8d32.jpg,E:\project\orangefruitnet\train\images\20231031_095052_jpg.rf.bfcb2ec38a336d55cbd41633782e8d32.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_095052_jpg.rf.bfcb2ec38a336d55cbd41633782e8d32.txt,96,"[1, 2]",YOLO
train,20231031_095057_jpg.rf.2b5d8da230e593548566d50f188de982.jpg,E:\project\orangefruitnet\train\images\20231031_095057_jpg.rf.2b5d8da230e593548566d50f188de982.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_095057_jpg.rf.2b5d8da230e593548566d50f188de982.txt,133,"[1, 2]",YOLO
train,20231031_095112_jpg.rf.9a3de60e36f2428233e5f0841e195f8b.jpg,E:\project\orangefruitnet\train\images\20231031_095112_jpg.rf.9a3de60e36f2428233e5f0841e195f8b.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_095112_jpg.rf.9a3de60e36f2428233e5f0841e195f8b.txt,166,"[1, 2]",YOLO
train,20231031_095130_jpg.rf.4565135b4d9231f5ea4f435c247c9edb.jpg,E:\project\orangefruitnet\train\images\20231031_095130_jpg.rf.4565135b4d9231f5ea4f435c247c9edb.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_095130_jpg.rf.4565135b4d9231f5ea4f435c247c9edb.txt,57,"[1, 2]",YOLO
train,20231031_095150_jpg.rf.dbbbc8a0ffa912e2c44742336c1a4e15.jpg,E:\project\orangefruitnet\train\images\20231031_095150_jpg.rf.dbbbc8a0ffa912e2c44742336c1a4e15.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_095150_jpg.rf.dbbbc8a0ffa912e2c44742336c1a4e15.txt,140,"[1, 2]",YOLO
train,20231031_095200_jpg.rf.7f1f55dd10ddc34c21e2b0d71859846a.jpg,E:\project\orangefruitnet\train\images\20231031_095200_jpg.rf.7f1f55dd10ddc34c21e2b0d71859846a.jpg,4032,3024,E:\project\orangefruitnet\train\labels\20231031_095200_jpg.rf.7f1f55dd10ddc34c21e2b0d71859846a.txt,90,"[1, 2]",YOLO
train,IMG_0541_JPG.rf.b8fcf58f8f2e6cd924871c5bb9f7172a.jpg,E:\project\orangefruitnet\train\images\IMG_0541_JPG.rf.b8fcf58f8f2e6cd924871c5bb9f7172a.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0541_JPG.rf.b8fcf58f8f2e6cd924871c5bb9f7172a.txt,113,[2],YOLO
train,IMG_0542_JPG.rf.c4451ae7ce20d90db55ea047e8610c46.jpg,E:\project\orangefruitnet\train\images\IMG_0542_JPG.rf.c4451ae7ce20d90db55ea047e8610c46.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0542_JPG.rf.c4451ae7ce20d90db55ea047e8610c46.txt,64,[2],YOLO
train,IMG_0543_JPG.rf.aeea1e799a52620bc4a6509e7cd9b475.jpg,E:\project\orangefruitnet\train\images\IMG_0543_JPG.rf.aeea1e799a52620bc4a6509e7cd9b475.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0543_JPG.rf.aeea1e799a52620bc4a6509e7cd9b475.txt,47,[2],YOLO
train,IMG_0544_JPG.rf.b09baec16f0edb42b4be9a2c3308cd1c.jpg,E:\project\orangefruitnet\train\images\IMG_0544_JPG.rf.b09baec16f0edb42b4be9a2c3308cd1c.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0544_JPG.rf.b09baec16f0edb42b4be9a2c3308cd1c.txt,102,[2],YOLO
train,IMG_0545_JPG.rf.632e6472e4c101cba9cb056a3cf1c349.jpg,E:\project\orangefruitnet\train\images\IMG_0545_JPG.rf.632e6472e4c101cba9cb056a3cf1c349.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0545_JPG.rf.632e6472e4c101cba9cb056a3cf1c349.txt,46,[2],YOLO
train,IMG_0546_JPG.rf.1be47110b08facb23a2e3fb8be0485ea.jpg,E:\project\orangefruitnet\train\images\IMG_0546_JPG.rf.1be47110b08facb23a2e3fb8be0485ea.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0546_JPG.rf.1be47110b08facb23a2e3fb8be0485ea.txt,50,[2],YOLO
train,IMG_0547_JPG.rf.63fa3ea6b329270429a62b67d181c2dd.jpg,E:\project\orangefruitnet\train\images\IMG_0547_JPG.rf.63fa3ea6b329270429a62b67d181c2dd.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0547_JPG.rf.63fa3ea6b329270429a62b67d181c2dd.txt,5,[2],YOLO
train,IMG_0548_JPG.rf.47d2fa119e4f239f7d7a53144725f2fc.jpg,E:\project\orangefruitnet\train\images\IMG_0548_JPG.rf.47d2fa119e4f239f7d7a53144725f2fc.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0548_JPG.rf.47d2fa119e4f239f7d7a53144725f2fc.txt,29,[2],YOLO
train,IMG_0549_JPG.rf.fb9d1bc91d01efe1efc89eca9b44ca46.jpg,E:\project\orangefruitnet\train\images\IMG_0549_JPG.rf.fb9d1bc91d01efe1efc89eca9b44ca46.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0549_JPG.rf.fb9d1bc91d01efe1efc89eca9b44ca46.txt,124,[2],YOLO
train,IMG_0550_JPG.rf.0ea0440ab6d5f331e73fe0bf4b060c22.jpg,E:\project\orangefruitnet\train\images\IMG_0550_JPG.rf.0ea0440ab6d5f331e73fe0bf4b060c22.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0550_JPG.rf.0ea0440ab6d5f331e73fe0bf4b060c22.txt,75,[2],YOLO
train,IMG_0551_JPG.rf.702b5e06dd5f14146b7db0223743d0cc.jpg,E:\project\orangefruitnet\train\images\IMG_0551_JPG.rf.702b5e06dd5f14146b7db0223743d0cc.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0551_JPG.rf.702b5e06dd5f14146b7db0223743d0cc.txt,38,[2],YOLO
train,IMG_0552_JPG.rf.3ec8f14bb6f239d3eadb493a13244126.jpg,E:\project\orangefruitnet\train\images\IMG_0552_JPG.rf.3ec8f14bb6f239d3eadb493a13244126.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0552_JPG.rf.3ec8f14bb6f239d3eadb493a13244126.txt,61,[2],YOLO
train,IMG_0553_JPG.rf.dcac1a93d3942822b71f4f3866f7d361.jpg,E:\project\orangefruitnet\train\images\IMG_0553_JPG.rf.dcac1a93d3942822b71f4f3866f7d361.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0553_JPG.rf.dcac1a93d3942822b71f4f3866f7d361.txt,36,[2],YOLO
train,IMG_0554_JPG.rf.eb963656e693301f974eb10177b47f35.jpg,E:\project\orangefruitnet\train\images\IMG_0554_JPG.rf.eb963656e693301f974eb10177b47f35.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0554_JPG.rf.eb963656e693301f974eb10177b47f35.txt,38,[2],YOLO
train,IMG_0555_JPG.rf.172b16623a3c7623ee5d64a751d0edd7.jpg,E:\project\orangefruitnet\train\images\IMG_0555_JPG.rf.172b16623a3c7623ee5d64a751d0edd7.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0555_JPG.rf.172b16623a3c7623ee5d64a751d0edd7.txt,42,[2],YOLO
train,IMG_0556_JPG.rf.d70677d2395f8d0e9e36d7f706389dbc.jpg,E:\project\orangefruitnet\train\images\IMG_0556_JPG.rf.d70677d2395f8d0e9e36d7f706389dbc.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0556_JPG.rf.d70677d2395f8d0e9e36d7f706389dbc.txt,30,[2],YOLO
train,IMG_0557_JPG.rf.9de0cdec321f356a9a7058d847dc12e6.jpg,E:\project\orangefruitnet\train\images\IMG_0557_JPG.rf.9de0cdec321f356a9a7058d847dc12e6.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0557_JPG.rf.9de0cdec321f356a9a7058d847dc12e6.txt,21,[2],YOLO
train,IMG_0558_JPG.rf.e2baedd3cc6b2f286b40170ab19bcd62.jpg,E:\project\orangefruitnet\train\images\IMG_0558_JPG.rf.e2baedd3cc6b2f286b40170ab19bcd62.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0558_JPG.rf.e2baedd3cc6b2f286b40170ab19bcd62.txt,27,[2],YOLO
train,IMG_0559_JPG.rf.d0ae130e35aa6f1a703544b6997ec941.jpg,E:\project\orangefruitnet\train\images\IMG_0559_JPG.rf.d0ae130e35aa6f1a703544b6997ec941.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0559_JPG.rf.d0ae130e35aa6f1a703544b6997ec941.txt,19,[2],YOLO
train,IMG_0560_JPG.rf.e892af96133d109f10240f62f16c3629.jpg,E:\project\orangefruitnet\train\images\IMG_0560_JPG.rf.e892af96133d109f10240f62f16c3629.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0560_JPG.rf.e892af96133d109f10240f62f16c3629.txt,191,[2],YOLO
train,IMG_0561_JPG.rf.281d7b105738de55ac5aa091f5e42080.jpg,E:\project\orangefruitnet\train\images\IMG_0561_JPG.rf.281d7b105738de55ac5aa091f5e42080.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0561_JPG.rf.281d7b105738de55ac5aa091f5e42080.txt,49,[2],YOLO
train,IMG_0562_JPG.rf.40fa251e9d3eb6084ec2c08736989b18.jpg,E:\project\orangefruitnet\train\images\IMG_0562_JPG.rf.40fa251e9d3eb6084ec2c08736989b18.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0562_JPG.rf.40fa251e9d3eb6084ec2c08736989b18.txt,76,[2],YOLO
train,IMG_0563_JPG.rf.898ab6a9392f128d5da19d0856e3690f.jpg,E:\project\orangefruitnet\train\images\IMG_0563_JPG.rf.898ab6a9392f128d5da19d0856e3690f.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0563_JPG.rf.898ab6a9392f128d5da19d0856e3690f.txt,23,[2],YOLO
train,IMG_0564_JPG.rf.32921e18380016fc3a21d52fd500aa26.jpg,E:\project\orangefruitnet\train\images\IMG_0564_JPG.rf.32921e18380016fc3a21d52fd500aa26.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0564_JPG.rf.32921e18380016fc3a21d52fd500aa26.txt,14,[2],YOLO
train,IMG_0565_JPG.rf.6fb2e3f6878540c800163320161871ef.jpg,E:\project\orangefruitnet\train\images\IMG_0565_JPG.rf.6fb2e3f6878540c800163320161871ef.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0565_JPG.rf.6fb2e3f6878540c800163320161871ef.txt,10,[2],YOLO
train,IMG_0566_JPG.rf.241528dbbc30b0b6470aa9acb095c7d9.jpg,E:\project\orangefruitnet\train\images\IMG_0566_JPG.rf.241528dbbc30b0b6470aa9acb095c7d9.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0566_JPG.rf.241528dbbc30b0b6470aa9acb095c7d9.txt,15,[2],YOLO
train,IMG_0567_JPG.rf.346a32a9648eb8f01ef5deb12a1093bd.jpg,E:\project\orangefruitnet\train\images\IMG_0567_JPG.rf.346a32a9648eb8f01ef5deb12a1093bd.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0567_JPG.rf.346a32a9648eb8f01ef5deb12a1093bd.txt,37,[2],YOLO
train,IMG_0568_JPG.rf.1437d0597ccdadee6b3c950b20e608c2.jpg,E:\project\orangefruitnet\train\images\IMG_0568_JPG.rf.1437d0597ccdadee6b3c950b20e608c2.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0568_JPG.rf.1437d0597ccdadee6b3c950b20e608c2.txt,14,[2],YOLO
train,IMG_0569_JPG.rf.bb3c6bc9bfe8a533e932bb96d307ff7f.jpg,E:\project\orangefruitnet\train\images\IMG_0569_JPG.rf.bb3c6bc9bfe8a533e932bb96d307ff7f.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0569_JPG.rf.bb3c6bc9bfe8a533e932bb96d307ff7f.txt,12,[2],YOLO
train,IMG_0570_JPG.rf.f7454e6ab3239fbe760e37d27a3fb69e.jpg,E:\project\orangefruitnet\train\images\IMG_0570_JPG.rf.f7454e6ab3239fbe760e37d27a3fb69e.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0570_JPG.rf.f7454e6ab3239fbe760e37d27a3fb69e.txt,49,[2],YOLO
train,IMG_0571_JPG.rf.e9a75dfb2a38a9ccf782c4b01827bfc9.jpg,E:\project\orangefruitnet\train\images\IMG_0571_JPG.rf.e9a75dfb2a38a9ccf782c4b01827bfc9.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0571_JPG.rf.e9a75dfb2a38a9ccf782c4b01827bfc9.txt,19,[2],YOLO
train,IMG_0572_JPG.rf.b6bfa969801366dc5033bab4a646b952.jpg,E:\project\orangefruitnet\train\images\IMG_0572_JPG.rf.b6bfa969801366dc5033bab4a646b952.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0572_JPG.rf.b6bfa969801366dc5033bab4a646b952.txt,13,[2],YOLO
train,IMG_0573_JPG.rf.c34af7648c53966a424564e4ec667704.jpg,E:\project\orangefruitnet\train\images\IMG_0573_JPG.rf.c34af7648c53966a424564e4ec667704.jpg,6000,4000,E:\project\orangefruitnet\train\labels\IMG_0573_JPG.rf.c34af7648c53966a424564e4ec667704.txt,76,[2],YOLO
